18271|15672|31|05:13:00|05:27:00
18272|15673|4|05:09:00|05:09:00
18273|15673|91|05:19:00|05:30:00
18274|15675|136|05:06:00|05:17:00
18275|15676|136|05:06:00|05:17:00
18276|15677|65|05:01:00|05:12:00
18277|15678|4|05:09:00|05:09:00
18278|15678|91|05:14:00|05:23:00
18279|15679|4|05:09:00|05:20:00
18280|15680|52|05:11:00|05:24:00
18281|15681|136|05:06:00|05:24:00
18282|15682|65|05:01:00|05:07:00
18283|15684|22|05:20:00|05:32:00
18284|15685|31|05:13:00|05:27:00
18285|15686|22|05:20:00|05:32:00
18286|15687|31|05:13:00|05:27:00
18287|15688|4|05:09:00|05:20:00
18288|15689|22|05:20:00|05:32:00
18289|15690|22|05:20:00|05:32:00
18290|15692|4|05:09:00|05:09:00
18291|15693|31|05:13:00|05:29:00
18292|15694|4|05:09:00|05:20:00
18293|15694|16|05:37:00|05:37:00
18294|15695|22|05:20:00|05:30:00
18295|15696|93|05:39:00|05:40:00
18296|15698|93|05:39:00|05:40:00
18297|15699|52|05:11:00|05:24:00
18298|15700|4|05:09:00|05:20:00
18299|15701|52|05:11:00|05:24:00
18300|15702|31|05:13:00|05:27:00
18301|15703|22|05:20:00|05:32:00
18302|15704|22|05:20:00|05:32:00
18303|15705|52|05:11:00|05:24:00
18304|15707|65|05:01:00|05:12:00
18305|15708|136|05:06:00|05:17:00
18306|15709|52|05:11:00|05:26:00
18307|15711|22|05:20:00|05:30:00
18308|15713|136|05:06:00|05:17:00
18309|15714|136|05:06:00|05:17:00
18310|15715|4|05:09:00|05:09:00
18311|15715|91|05:14:00|05:16:00
18312|15716|22|05:20:00|05:31:00
18313|15718|31|05:13:00|05:29:00
18314|15719|136|05:06:00|05:13:00
18315|15720|4|05:09:00|05:09:00
18316|15720|91|05:19:00|05:25:00
18317|15721|52|05:11:00|05:24:00
18318|15722|65|05:01:00|05:12:00
18319|15723|65|05:01:00|05:07:00
18320|15724|4|05:09:00|05:20:00
18321|15725|136|05:06:00|05:17:00
18322|15726|4|05:09:00|05:09:00
18323|15726|91|05:19:00|05:25:00
18324|15729|26|05:23:00|05:23:00
18325|15733|4|05:09:00|05:09:00
18326|15733|91|05:19:00|05:25:00
18327|15734|136|05:06:00|05:13:00
18328|15735|136|05:06:00|05:24:00
18329|15736|4|05:09:00|05:20:00
18330|15737|22|05:20:00|05:31:00
18331|15738|22|05:20:00|05:31:00
18332|15739|22|05:20:00|05:30:00
18333|15740|136|05:06:00|05:17:00
18334|15740|10|05:20:00|05:26:00
18335|15741|136|05:06:00|05:13:00
18336|15742|4|05:09:00|05:09:00
18337|15742|91|05:19:00|05:25:00
18338|15743|4|05:09:00|05:20:00
18339|15744|136|05:06:00|05:17:00
18340|15746|4|05:09:00|05:20:00
18341|15747|22|05:20:00|05:32:00
18342|15748|4|05:09:00|05:09:00
18343|15748|91|05:19:00|05:25:00
18344|15749|31|05:13:00|05:27:00
18345|15750|4|05:09:00|05:09:00
18346|15750|91|05:19:00|05:25:00
18347|15751|4|05:09:00|05:20:00
18348|15752|4|05:09:00|05:20:00
18349|15753|22|05:20:00|05:32:00
18350|15754|65|05:01:00|05:12:00
18351|15755|22|05:20:00|05:30:00
18352|15758|52|05:11:00|05:26:00
18353|15759|52|05:11:00|05:26:00
18354|15760|4|05:09:00|05:09:00
18355|15760|91|05:19:00|05:25:00
18356|15761|52|05:11:00|05:24:00
18357|15762|65|05:01:00|05:12:00
18358|15763|136|05:06:00|05:17:00
18359|15764|52|05:11:00|05:26:00
18360|15766|31|05:13:00|05:27:00
18361|15767|4|05:09:00|05:09:00
18362|15767|91|05:14:00|05:16:00
18363|15768|4|05:09:00|05:20:00
18364|15770|52|05:11:00|05:24:00
18365|15771|136|05:06:00|05:13:00
18366|15772|22|05:20:00|05:32:00
18367|15773|11|05:36:00|05:46:00
18368|15774|11|05:36:00|05:46:00
18369|15775|31|05:13:00|05:29:00
18370|15776|4|05:09:00|05:09:00
18371|15776|91|05:19:00|05:30:00
18372|15777|4|05:09:00|05:09:00
18373|15777|91|05:14:00|05:16:00
18374|15777|27|05:20:00|05:25:00
18375|15779|4|05:09:00|05:09:00
18376|15779|91|05:19:00|05:25:00
18377|15780|4|05:09:00|05:09:00
18378|15780|91|05:19:00|05:30:00
18379|15781|22|05:20:00|05:32:00
18380|15782|4|05:09:00|05:09:00
18381|15782|91|05:14:00|05:23:00
18382|15783|31|05:13:00|05:27:00
18383|15784|11|05:36:00|05:46:00
18384|15785|43|05:15:00|05:25:00
18385|15786|31|05:13:00|05:27:00
18386|15787|4|05:09:00|05:09:00
18387|15787|91|05:19:00|05:30:00
18388|15789|65|05:33:00|05:41:00
18389|15790|11|05:36:00|05:46:00
18390|15791|31|05:13:00|05:29:00
18391|15792|136|05:06:00|05:17:00
18392|15793|93|05:39:00|05:40:00
18393|15795|136|05:06:00|05:17:00
18394|15796|136|05:06:00|05:17:00
18395|15798|4|05:09:00|05:20:00
18396|15799|31|05:13:00|05:27:00
18397|15800|4|05:09:00|05:09:00
18398|15800|91|05:14:00|05:23:00
18399|15801|22|05:20:00|05:30:00
18400|15802|31|05:13:00|05:29:00
18401|15803|11|05:36:00|05:46:00
18402|15804|4|05:09:00|05:20:00
18403|15805|22|05:20:00|05:32:00
18404|15807|22|05:20:00|05:32:00
18405|15808|22|05:20:00|05:32:00
18406|15809|22|05:20:00|05:31:00
18407|15810|52|05:11:00|05:24:00
18408|15810|3|05:51:00|05:55:00
18409|15811|4|05:09:00|05:09:00
18410|15811|91|05:14:00|05:16:00
18411|15811|56|05:23:00|05:34:00
18412|15812|52|05:11:00|05:24:00
18413|15813|22|05:20:00|05:31:00
18414|15814|31|05:13:00|05:27:00
18415|15815|4|05:09:00|05:09:00
18416|15815|91|05:19:00|05:30:00
18417|15817|136|05:06:00|05:17:00
18418|15818|136|05:06:00|05:17:00
18419|15819|11|05:36:00|05:46:00
18420|15820|4|05:09:00|05:09:00
18421|15820|91|05:14:00|05:23:00
18422|15821|4|05:09:00|05:20:00
18423|15822|52|05:11:00|05:24:00
18424|15823|136|05:06:00|05:24:00
18425|15824|52|05:11:00|05:26:00
18426|15826|22|05:20:00|05:32:00
18427|15827|31|05:13:00|05:27:00
18428|15828|22|05:20:00|05:32:00
18429|15829|31|05:13:00|05:27:00
18430|15830|4|05:09:00|05:20:00
18431|15831|22|05:20:00|05:32:00
18432|15832|22|05:20:00|05:32:00
18433|15834|4|05:09:00|05:09:00
18434|15835|31|05:13:00|05:29:00
18435|15836|4|05:09:00|05:20:00
18436|15836|16|05:37:00|05:37:00
18437|15837|22|05:20:00|05:30:00
18438|15838|93|05:39:00|05:40:00
18439|15840|93|05:39:00|05:40:00
18440|15841|52|05:11:00|05:24:00
18441|15842|4|05:09:00|05:20:00
18442|15843|52|05:11:00|05:24:00
18443|15844|31|05:13:00|05:27:00
18444|15845|22|05:20:00|05:32:00
18445|15846|22|05:20:00|05:32:00
18446|15847|52|05:11:00|05:24:00
18447|15849|65|05:33:00|05:41:00
18448|15850|136|05:06:00|05:17:00
18449|15851|52|05:11:00|05:26:00
18450|15853|22|05:20:00|05:30:00
18451|15855|136|05:06:00|05:17:00
18452|15856|136|05:06:00|05:17:00
18453|15857|4|05:09:00|05:09:00
18454|15857|91|05:14:00|05:16:00
18455|15858|22|05:20:00|05:31:00
18456|15860|31|05:13:00|05:29:00
18457|15861|136|05:06:00|05:13:00
18458|15862|4|05:09:00|05:09:00
18459|15862|91|05:19:00|05:25:00
18460|15863|52|05:11:00|05:24:00
18461|15864|11|05:36:00|05:46:00
18462|15865|4|05:09:00|05:09:00
18463|15865|91|05:14:00|05:16:00
18464|15866|4|05:09:00|05:20:00
18465|15867|136|05:06:00|05:17:00
18466|15868|4|05:09:00|05:09:00
18467|15868|91|05:19:00|05:25:00
18468|15871|26|05:23:00|05:23:00
18469|15875|4|05:09:00|05:09:00
18470|15875|91|05:19:00|05:25:00
18471|15876|136|05:06:00|05:13:00
18472|15877|136|05:06:00|05:24:00
18473|15878|4|05:09:00|05:20:00
18474|15879|22|05:20:00|05:31:00
18475|15880|22|05:20:00|05:31:00
18476|15881|22|05:20:00|05:30:00
18477|15882|136|05:06:00|05:17:00
18478|15882|10|05:20:00|05:26:00
18479|15883|136|05:06:00|05:13:00
18480|15884|4|05:09:00|05:09:00
18481|15884|91|05:19:00|05:25:00
18482|15885|4|05:09:00|05:20:00
18483|15886|136|05:06:00|05:17:00
18484|15888|4|05:09:00|05:20:00
18485|15889|22|05:20:00|05:32:00
18486|15890|4|05:09:00|05:09:00
18487|15890|91|05:19:00|05:25:00
18488|15891|31|05:13:00|05:27:00
18489|15892|4|05:09:00|05:09:00
18490|15892|91|05:19:00|05:25:00
18491|15893|4|05:09:00|05:20:00
18492|15894|4|05:09:00|05:20:00
18493|15895|22|05:20:00|05:32:00
18494|15896|11|05:36:00|05:46:00
18495|15897|22|05:20:00|05:30:00
18496|15900|52|05:11:00|05:26:00
18497|15901|52|05:11:00|05:26:00
18498|15902|4|05:09:00|05:09:00
18499|15902|91|05:19:00|05:25:00
18500|15903|52|05:11:00|05:24:00
18501|15904|65|05:33:00|05:41:00
18502|15905|136|05:06:00|05:17:00
18503|15906|52|05:11:00|05:26:00
18504|15908|31|05:13:00|05:27:00
18505|15909|4|05:09:00|05:09:00
18506|15909|91|05:14:00|05:16:00
18507|15910|4|05:09:00|05:20:00
18508|15912|52|05:11:00|05:24:00
18509|15913|136|05:06:00|05:13:00
18510|15914|22|05:20:00|05:32:00
18511|15917|31|05:13:00|05:29:00
18512|15918|11|05:22:00|05:30:00
18513|15919|56|05:14:00|05:24:00
18514|15921|4|05:09:00|05:09:00
18515|15921|91|05:19:00|05:25:00
18516|15922|11|05:22:00|05:30:00
18517|15923|22|05:20:00|05:32:00
18518|15924|4|05:09:00|05:09:00
18519|15924|91|05:14:00|05:23:00
18520|15925|31|05:13:00|05:27:00
18521|15927|43|05:15:00|05:25:00
18522|15928|31|05:13:00|05:27:00
18523|15929|11|05:22:00|05:30:00
18524|15933|31|05:13:00|05:29:00
18525|15934|136|05:06:00|05:17:00
18526|15935|93|05:39:00|05:40:00
18527|15937|136|05:06:00|05:17:00
18528|15938|136|05:06:00|05:17:00
18529|15940|4|05:09:00|05:20:00
18530|15941|31|05:13:00|05:27:00
18531|15942|4|05:09:00|05:09:00
18532|15942|91|05:14:00|05:23:00
18533|15943|22|05:20:00|05:30:00
18534|15944|31|05:13:00|05:29:00
18535|15946|4|05:09:00|05:20:00
18536|15947|22|05:20:00|05:32:00
18537|15949|22|05:20:00|05:32:00
18538|15950|22|05:20:00|05:32:00
18539|15951|22|05:20:00|05:31:00
18540|15952|52|05:11:00|05:24:00
18541|15952|3|05:51:00|05:55:00
18542|15954|52|05:11:00|05:24:00
18543|15955|22|05:20:00|05:31:00
18544|15956|31|05:13:00|05:27:00
18545|15957|4|05:09:00|05:09:00
18546|15957|91|05:19:00|05:30:00
18547|15959|136|05:06:00|05:17:00
18548|15960|136|05:06:00|05:17:00
18549|15962|4|05:09:00|05:09:00
18550|15962|91|05:14:00|05:23:00
18551|15963|4|05:09:00|05:20:00
18552|15964|52|05:11:00|05:24:00
18553|15965|136|05:06:00|05:24:00
18554|15968|22|05:20:00|05:32:00
18555|15969|31|05:13:00|05:27:00
18556|15970|22|05:20:00|05:32:00
18557|15971|31|05:13:00|05:27:00
18558|15972|4|05:09:00|05:20:00
18559|15973|22|05:20:00|05:32:00
18560|15974|22|05:20:00|05:32:00
18561|15976|4|05:09:00|05:09:00
18562|15977|31|05:13:00|05:29:00
18563|15978|4|05:09:00|05:20:00
18564|15978|16|05:37:00|05:37:00
18565|15979|22|05:20:00|05:30:00
18566|15980|93|05:39:00|05:40:00
18567|15982|93|05:39:00|05:40:00
18568|15983|52|05:11:00|05:24:00
18569|15984|4|05:09:00|05:20:00
18570|15985|52|05:11:00|05:24:00
18571|15986|31|05:13:00|05:27:00
18572|15987|22|05:20:00|05:32:00
18573|15988|22|05:20:00|05:32:00
18574|15989|52|05:11:00|05:24:00
18575|15992|136|05:06:00|05:17:00
18576|15993|52|05:11:00|05:26:00
18577|15995|22|05:20:00|05:30:00
18578|15997|136|05:06:00|05:17:00
18579|15998|136|05:06:00|05:17:00
18580|15999|4|05:09:00|05:09:00
18581|15999|91|05:14:00|05:16:00
18582|16000|22|05:20:00|05:31:00
18583|16002|31|05:13:00|05:29:00
18584|16003|136|05:06:00|05:13:00
18585|16004|4|05:09:00|05:09:00
18586|16004|91|05:19:00|05:25:00
18587|16005|52|05:11:00|05:24:00
18588|16008|4|05:09:00|05:20:00
18589|16009|136|05:06:00|05:17:00
18590|16010|4|05:09:00|05:09:00
18591|16010|91|05:19:00|05:25:00
18592|16013|26|05:23:00|05:23:00
18593|16017|4|05:09:00|05:09:00
18594|16017|91|05:19:00|05:25:00
18595|16018|136|05:06:00|05:13:00
18596|16019|136|05:06:00|05:24:00
18597|16020|4|05:09:00|05:20:00
18598|16021|22|05:20:00|05:31:00
18599|16022|22|05:20:00|05:31:00
18600|16023|22|05:20:00|05:30:00
18601|16024|136|05:06:00|05:17:00
18602|16024|10|05:20:00|05:26:00
18603|16025|136|05:06:00|05:13:00
18604|16026|4|05:09:00|05:09:00
18605|16026|91|05:19:00|05:25:00
18606|16027|4|05:09:00|05:20:00
18607|16028|136|05:06:00|05:17:00
18608|16030|4|05:09:00|05:20:00
18609|16031|22|05:20:00|05:32:00
18610|16032|4|05:09:00|05:09:00
18611|16032|91|05:19:00|05:25:00
18612|16033|31|05:13:00|05:27:00
18613|16034|4|05:09:00|05:09:00
18614|16034|91|05:19:00|05:25:00
18615|16035|4|05:09:00|05:20:00
18616|16036|4|05:09:00|05:20:00
18617|16037|22|05:20:00|05:32:00
18618|16039|22|05:20:00|05:30:00
18619|16042|131|05:20:00|05:34:00
18620|16043|131|05:20:00|05:34:00
18621|16044|4|05:09:00|05:09:00
18622|16044|91|05:19:00|05:25:00
18623|16045|52|05:11:00|05:24:00
18624|16047|12|05:20:00|05:34:00
18625|16048|134|05:12:00|05:12:00
18626|16048|116|05:20:00|05:22:00
18627|16049|91|05:16:00|05:16:00
18628|16050|134|05:12:00|05:12:00
18629|16050|116|05:20:00|05:30:00
18630|16051|91|05:16:00|05:30:00
18631|16052|91|05:16:00|05:16:00
18632|16052|4|05:26:00|05:31:00
18633|16053|91|05:16:00|05:23:00
18634|16053|22|05:31:00|05:35:00
18635|16054|134|05:12:00|05:12:00
18636|16054|116|05:20:00|05:28:00
18637|16055|91|05:16:00|05:27:00
18638|16056|10|05:22:00|05:37:00
18639|16059|134|05:12:00|05:12:00
18640|16059|116|05:20:00|05:26:00
18641|16061|91|05:30:00|05:30:00
18642|16061|4|05:40:00|05:40:00
18643|16062|134|05:12:00|05:12:00
18644|16062|116|05:20:00|05:30:00
18645|16065|10|05:22:00|05:37:00
18646|16066|91|05:16:00|05:23:00
18647|16067|134|05:12:00|05:12:00
18648|16067|116|05:20:00|05:30:00
18649|16069|134|05:12:00|05:12:00
18650|16070|134|05:12:00|05:12:00
18651|16070|116|05:20:00|05:30:00
18652|16072|91|05:16:00|05:16:00
18653|16072|4|05:26:00|05:26:00
18654|16073|91|05:16:00|05:16:00
18655|16073|4|05:26:00|05:26:00
18656|16073|65|05:33:00|05:41:00
18657|16075|134|05:12:00|05:12:00
18658|16075|116|05:20:00|05:26:00
18659|16076|12|05:20:00|05:34:00
18660|16077|91|05:16:00|05:16:00
18661|16077|4|05:26:00|05:26:00
18662|16077|93|05:39:00|05:40:00
18663|16078|91|05:16:00|05:23:00
18664|16078|22|05:31:00|05:35:00
18665|16082|91|05:16:00|05:16:00
18666|16082|4|05:26:00|05:31:00
18667|16083|134|05:12:00|05:12:00
18668|16083|116|05:20:00|05:30:00
18669|16084|91|05:16:00|05:23:00
18670|16085|10|05:22:00|05:36:00
18671|16086|134|05:12:00|05:12:00
18672|16086|116|05:20:00|05:26:00
18673|16088|91|05:16:00|05:16:00
18674|16088|4|05:26:00|05:31:00
18675|16089|10|05:22:00|05:37:00
18676|16090|134|05:12:00|05:12:00
18677|16090|116|05:20:00|05:22:00
18678|16091|134|05:12:00|05:12:00
18679|16091|116|05:20:00|05:30:00
18680|16092|10|05:22:00|05:37:00
18681|16093|91|05:16:00|05:23:00
18682|16094|134|05:12:00|05:12:00
18683|16094|116|05:20:00|05:28:00
18684|16094|3|05:51:00|05:55:00
18685|16095|91|05:16:00|05:16:00
18686|16095|4|05:26:00|05:26:00
18687|16095|65|05:33:00|05:43:00
18688|16096|134|05:12:00|05:12:00
18689|16096|116|05:20:00|05:28:00
18690|16097|91|05:16:00|05:23:00
18691|16098|134|05:12:00|05:12:00
18692|16098|116|05:20:00|05:30:00
18693|16100|134|05:12:00|05:12:00
18694|16100|116|05:20:00|05:22:00
18695|16101|12|05:20:00|05:34:00
18696|16102|12|05:20:00|05:34:00
18697|16104|91|05:16:00|05:23:00
18698|16105|91|05:16:00|05:16:00
18699|16105|4|05:26:00|05:31:00
18700|16106|134|05:12:00|05:12:00
18701|16106|116|05:20:00|05:28:00
18702|16107|91|05:16:00|05:27:00
18703|16108|134|05:12:00|05:12:00
18704|16108|116|05:20:00|05:22:00
18705|16109|91|05:16:00|05:16:00
18706|16109|4|05:26:00|05:26:00
18707|16110|10|05:22:00|05:37:00
18708|16111|134|05:12:00|05:12:00
18709|16111|116|05:20:00|05:30:00
18710|16112|10|05:22:00|05:37:00
18711|16113|134|05:12:00|05:12:00
18712|16113|116|05:20:00|05:30:00
18713|16114|91|05:16:00|05:23:00
18714|16115|10|05:22:00|05:37:00
18715|16116|10|05:22:00|05:37:00
18716|16117|11|05:32:00|05:41:00
18717|16119|134|05:12:00|05:12:00
18718|16119|116|05:20:00|05:26:00
18719|16120|134|05:12:00|05:12:00
18720|16120|116|05:20:00|05:30:00
18721|16121|10|05:22:00|05:36:00
18722|16122|91|05:16:00|05:16:00
18723|16122|4|05:26:00|05:26:00
18724|16122|93|05:39:00|05:40:00
18725|16123|91|05:16:00|05:16:00
18726|16123|4|05:26:00|05:26:00
18727|16124|91|05:16:00|05:16:00
18728|16124|4|05:26:00|05:26:00
18729|16124|93|05:39:00|05:40:00
18730|16125|134|05:12:00|05:12:00
18731|16125|116|05:20:00|05:28:00
18732|16126|91|05:16:00|05:16:00
18733|16126|4|05:26:00|05:31:00
18734|16127|134|05:12:00|05:12:00
18735|16127|116|05:20:00|05:28:00
18736|16128|134|05:12:00|05:12:00
18737|16128|116|05:20:00|05:30:00
18738|16129|10|05:22:00|05:37:00
18739|16130|10|05:22:00|05:37:00
18740|16131|134|05:12:00|05:12:00
18741|16131|116|05:20:00|05:28:00
18742|16132|91|05:16:00|05:16:00
18743|16132|4|05:26:00|05:26:00
18744|16133|91|05:16:00|05:16:00
18745|16133|4|05:26:00|05:26:00
18746|16133|65|05:33:00|05:41:00
18747|16134|12|05:20:00|05:34:00
18748|16135|134|05:12:00|05:12:00
18749|16135|116|05:20:00|05:22:00
18750|16136|134|05:12:00|05:12:00
18751|16136|116|05:20:00|05:28:00
18752|16136|60|05:33:00|05:33:00
18753|16137|10|05:22:00|05:36:00
18754|16138|91|05:16:00|05:16:00
18755|16138|4|05:26:00|05:26:00
18756|16139|12|05:20:00|05:34:00
18757|16140|12|05:20:00|05:34:00
18758|16141|134|05:12:00|05:12:00
18759|16141|116|05:20:00|05:22:00
18760|16142|91|05:16:00|05:23:00
18761|16143|91|05:16:00|05:23:00
18762|16144|134|05:12:00|05:12:00
18763|16144|116|05:20:00|05:26:00
18764|16145|91|05:16:00|05:27:00
18765|16147|134|05:12:00|05:12:00
18766|16147|116|05:20:00|05:28:00
18767|16149|91|05:16:00|05:30:00
18768|16150|91|05:16:00|05:16:00
18769|16150|4|05:26:00|05:31:00
18770|16151|12|05:20:00|05:34:00
18771|16153|91|05:16:00|05:16:00
18772|16153|4|05:26:00|05:26:00
18773|16154|91|05:16:00|05:16:00
18774|16154|4|05:26:00|05:26:00
18775|16155|134|05:12:00|05:12:00
18776|16155|116|05:20:00|05:28:00
18777|16156|11|05:32:00|05:41:00
18778|16157|91|05:16:00|05:16:00
18779|16157|4|05:26:00|05:26:00
18780|16158|91|05:16:00|05:16:00
18781|16158|4|05:26:00|05:26:00
18782|16159|91|05:16:00|05:16:00
18783|16159|4|05:26:00|05:26:00
18784|16160|91|05:16:00|05:27:00
18785|16161|91|05:16:00|05:27:00
18786|16162|91|05:16:00|05:16:00
18787|16162|4|05:26:00|05:31:00
18788|16163|91|05:16:00|05:23:00
18789|16164|91|05:16:00|05:23:00
18790|16165|10|05:22:00|05:36:00
18791|16166|134|05:12:00|05:12:00
18792|16166|116|05:20:00|05:28:00
18793|16166|22|05:31:00|05:36:00
18794|16167|91|05:16:00|05:27:00
18795|16169|91|05:16:00|05:16:00
18796|16169|4|05:26:00|05:31:00
18797|16170|12|05:20:00|05:34:00
18798|16171|91|05:16:00|05:23:00
18799|16171|22|05:31:00|05:40:00
18800|16172|91|05:16:00|05:16:00
18801|16172|4|05:26:00|05:31:00
18802|16173|10|05:22:00|05:37:00
18803|16175|134|05:12:00|05:12:00
18804|16175|116|05:20:00|05:30:00
18805|16177|134|05:12:00|05:12:00
18806|16177|116|05:20:00|05:30:00
18807|16178|91|05:16:00|05:16:00
18808|16178|4|05:26:00|05:31:00
18809|16179|10|05:22:00|05:37:00
18810|16181|10|05:22:00|05:36:00
18811|16182|91|05:16:00|05:16:00
18812|16182|4|05:26:00|05:26:00
18813|16183|91|05:16:00|05:16:00
18814|16183|4|05:26:00|05:26:00
18815|16184|134|05:12:00|05:12:00
18816|16184|116|05:20:00|05:22:00
18817|16185|134|05:12:00|05:12:00
18818|16185|116|05:20:00|05:22:00
18819|16187|134|05:12:00|05:12:00
18820|16187|116|05:20:00|05:28:00
18821|16188|11|05:32:00|05:45:00
18822|16190|79|05:13:00|05:13:00
18823|16190|52|05:19:00|05:26:00
18824|16191|136|05:17:00|05:22:00
18825|16192|79|05:13:00|05:22:00
18826|16192|43|05:28:00|05:31:00
18827|16193|79|05:13:00|05:24:00
18828|16194|79|05:13:00|05:22:00
18829|16195|136|05:17:00|05:22:00
18830|16196|79|05:13:00|05:13:00
18831|16196|52|05:19:00|05:24:00
18832|16198|10|05:20:00|05:26:00
18833|16199|12|05:19:00|05:34:00
18834|16200|12|05:19:00|05:34:00
18835|16201|79|05:13:00|05:13:00
18836|16201|52|05:19:00|05:24:00
18837|16201|31|05:26:00|05:29:00
18838|16202|12|05:19:00|05:34:00
18839|16203|79|05:13:00|05:24:00
18840|16204|79|05:13:00|05:22:00
18841|16205|91|05:14:00|05:25:00
18842|16206|12|05:19:00|05:34:00
18843|16207|10|05:20:00|05:26:00
18844|16208|91|05:14:00|05:23:00
18845|16209|79|05:13:00|05:22:00
18846|16209|43|05:28:00|05:31:00
18847|16210|12|05:19:00|05:34:00
18848|16211|79|05:13:00|05:13:00
18849|16211|52|05:19:00|05:24:00
18850|16212|79|05:13:00|05:22:00
18851|16212|43|05:28:00|05:31:00
18852|16213|12|05:19:00|05:34:00
18853|16214|136|05:17:00|05:28:00
18854|16215|136|05:17:00|05:28:00
18855|16215|65|05:33:00|05:41:00
18856|16216|12|05:19:00|05:34:00
18857|16217|79|05:13:00|05:13:00
18858|16217|52|05:19:00|05:24:00
18859|16217|31|05:26:00|05:29:00
18860|16219|136|05:17:00|05:28:00
18861|16219|93|05:39:00|05:40:00
18862|16220|49|05:23:00|05:32:00
18863|16223|49|05:23:00|05:36:00
18864|16224|79|05:13:00|05:22:00
18865|16225|79|05:13:00|05:22:00
18866|16225|43|05:28:00|05:31:00
18867|16226|91|05:14:00|05:23:00
18868|16227|10|05:20:00|05:36:00
18869|16228|79|05:13:00|05:13:00
18870|16228|52|05:19:00|05:24:00
18871|16228|31|05:26:00|05:29:00
18872|16229|12|05:19:00|05:34:00
18873|16230|79|05:13:00|05:22:00
18874|16231|10|05:20:00|05:26:00
18875|16232|79|05:13:00|05:13:00
18876|16232|52|05:19:00|05:24:00
18877|16233|10|05:20:00|05:26:00
18878|16234|10|05:20:00|05:26:00
18879|16235|91|05:14:00|05:23:00
18880|16236|79|05:13:00|05:13:00
18881|16236|52|05:19:00|05:24:00
18882|16236|3|05:51:00|05:55:00
18883|16237|136|05:17:00|05:28:00
18884|16237|65|05:33:00|05:43:00
18885|16238|79|05:13:00|05:13:00
18886|16238|52|05:19:00|05:24:00
18887|16239|91|05:14:00|05:23:00
18888|16240|79|05:13:00|05:22:00
18889|16240|43|05:28:00|05:31:00
18890|16241|12|05:19:00|05:30:00
18891|16242|79|05:13:00|05:13:00
18892|16245|12|05:19:00|05:34:00
18893|16246|91|05:14:00|05:23:00
18894|16247|79|05:13:00|05:22:00
18895|16248|79|05:13:00|05:13:00
18896|16248|52|05:19:00|05:24:00
18897|16250|79|05:13:00|05:13:00
18898|16250|52|05:19:00|05:26:00
18899|16251|136|05:17:00|05:28:00
18900|16252|10|05:20:00|05:26:00
18901|16253|79|05:13:00|05:22:00
18902|16253|43|05:28:00|05:31:00
18903|16254|10|05:20:00|05:26:00
18904|16255|79|05:13:00|05:22:00
18905|16255|43|05:28:00|05:31:00
18906|16256|79|05:13:00|05:22:00
18907|16257|10|05:20:00|05:26:00
18908|16258|10|05:20:00|05:26:00
18909|16259|49|05:23:00|05:36:00
18910|16261|79|05:13:00|05:13:00
18911|16261|52|05:19:00|05:24:00
18912|16261|31|05:26:00|05:29:00
18913|16262|79|05:13:00|05:22:00
18914|16262|16|05:37:00|05:37:00
18915|16263|10|05:20:00|05:36:00
18916|16264|136|05:17:00|05:28:00
18917|16264|93|05:39:00|05:40:00
18918|16265|136|05:17:00|05:28:00
18919|16266|136|05:17:00|05:28:00
18920|16266|93|05:39:00|05:40:00
18921|16267|79|05:13:00|05:13:00
18922|16267|52|05:19:00|05:24:00
18923|16268|79|05:13:00|05:22:00
18924|16269|79|05:13:00|05:13:00
18925|16269|52|05:19:00|05:24:00
18926|16270|79|05:13:00|05:22:00
18927|16270|43|05:28:00|05:31:00
18928|16271|10|05:20:00|05:26:00
18929|16272|10|05:20:00|05:26:00
18930|16273|79|05:13:00|05:13:00
18931|16273|52|05:19:00|05:24:00
18932|16274|136|05:17:00|05:28:00
18933|16275|136|05:17:00|05:28:00
18934|16275|65|05:33:00|05:41:00
18935|16277|79|05:13:00|05:13:00
18936|16277|52|05:19:00|05:26:00
18937|16278|49|05:23:00|05:32:00
18938|16279|10|05:20:00|05:36:00
18939|16280|136|05:17:00|05:28:00
18940|16283|79|05:13:00|05:24:00
18941|16284|91|05:14:00|05:23:00
18942|16285|91|05:14:00|05:23:00
18943|16286|79|05:13:00|05:13:00
18944|16286|52|05:19:00|05:24:00
18945|16286|31|05:26:00|05:29:00
18946|16288|91|05:14:00|05:25:00
18947|16289|79|05:13:00|05:13:00
18948|16289|52|05:19:00|05:24:00
18949|16290|12|05:19:00|05:34:00
18950|16291|79|05:13:00|05:24:00
18951|16292|79|05:13:00|05:22:00
18952|16294|91|05:14:00|05:25:00
18953|16295|136|05:17:00|05:28:00
18954|16296|136|05:17:00|05:28:00
18955|16297|79|05:13:00|05:13:00
18956|16297|52|05:19:00|05:24:00
18957|16298|49|05:23:00|05:36:00
18958|16299|136|05:17:00|05:28:00
18959|16300|136|05:17:00|05:28:00
18960|16301|136|05:17:00|05:28:00
18961|16302|91|05:14:00|05:25:00
18962|16304|79|05:13:00|05:22:00
18963|16305|91|05:14:00|05:23:00
18964|16306|91|05:14:00|05:23:00
18965|16307|10|05:20:00|05:36:00
18966|16308|10|05:20:00|05:26:00
18967|16310|91|05:14:00|05:25:00
18968|16311|79|05:13:00|05:22:00
18969|16313|136|05:17:00|05:22:00
18970|16314|79|05:13:00|05:22:00
